,image,name,author,book_depository_stars,price,isbn,category,img_paths
8021,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409181620.jpg,The Silent Patient,Alex Michaelides,4.0,15.47,9781409181620,Crime-Thriller,dataset/Crime-Thriller/0000122.jpg
8022,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473666412.jpg,Codename Villanelle,Luke Jennings,3.5,7.3,9781473666412,Crime-Thriller,dataset/Crime-Thriller/0000123.jpg
8023,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553815870.jpg,The Hard Way,Lee Child,4.0,10.34,9780553815870,Crime-Thriller,dataset/Crime-Thriller/0000124.jpg
8024,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241303979.jpg,The Ministry of Utmost Happiness,Arundhati Roy,3.5,31.64,9780241303979,Crime-Thriller,dataset/Crime-Thriller/0000125.jpg
8025,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444723458.jpg,The Dark Tower II: The Drawing Of The Three,Stephen King,4.0,9.72,9781444723458,Crime-Thriller,dataset/Crime-Thriller/0000126.jpg
8026,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409147558.jpg,The Late Show,Michael Connelly,4.0,8.13,9781409147558,Crime-Thriller,dataset/Crime-Thriller/0000127.jpg
8027,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3565/9780356502403.jpg,Ancillary Justice,Ann Leckie,4.0,8.15,9780356502403,Crime-Thriller,dataset/Crime-Thriller/0000128.jpg
8028,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345370778.jpg,Jurassic Park,Michael Crichton,4.0,7.7,9780345370778,Crime-Thriller,dataset/Crime-Thriller/0000129.jpg
8029,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8579/9781857988826.jpg,The Dispossessed,Ursula K. Le Guin,4.0,5.42,9781857988826,Crime-Thriller,dataset/Crime-Thriller/0000130.jpg
8030,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552175692.jpg,Origin,Dan Brown,4.0,9.28,9780552175692,Crime-Thriller,dataset/Crime-Thriller/0000131.jpg
8031,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4511/9780451191151.jpg,The Fountainhead,Ayn Rand,4.0,10.99,9780451191151,Crime-Thriller,dataset/Crime-Thriller/0000132.jpg
8032,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444727333.jpg,11.22.63,Stephen King,4.5,11.07,9781444727333,Crime-Thriller,dataset/Crime-Thriller/0000133.jpg
8033,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5751/9780575132528.jpg,Foxglove Summer,Ben Aaronovitch,4.0,5.14,9780575132528,Crime-Thriller,dataset/Crime-Thriller/0000134.jpg
8034,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3077/9780307743671.jpg,'salem's Lot,Stephen King,4.0,9.98,9780307743671,Crime-Thriller,dataset/Crime-Thriller/0000135.jpg
8035,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780228228.jpg,Gone Girl,Gillian Flynn,4.0,9.18,9781780228228,Crime-Thriller,dataset/Crime-Thriller/0000136.jpg
8036,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5151/9780515143508.jpg,Running Blind,Lee Child,4.0,9.7,9780515143508,Crime-Thriller,dataset/Crime-Thriller/0000137.jpg
8037,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848454996.jpg,The Breakdown: The gripping thriller from the bestselling author of Behind Closed Doors,B. A. Paris,4.0,8.08,9781848454996,Crime-Thriller,dataset/Crime-Thriller/0000138.jpg
8038,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857056375.jpg,The Girl Who Lived Twice,David Lagercrantz,4.0,17.08,9780857056375,Crime-Thriller,dataset/Crime-Thriller/0000139.jpg
8039,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473691520.jpg,Elevation,Stephen King,3.5,11.29,9781473691520,Crime-Thriller,dataset/Crime-Thriller/0000140.jpg
8040,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553818109.jpg,Bad Luck And Trouble,Lee Child,4.0,9.69,9780553818109,Crime-Thriller,dataset/Crime-Thriller/0000141.jpg
8041,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349142135.jpg,The Lost Man,Jane Harper,4.0,8.46,9780349142135,Crime-Thriller,dataset/Crime-Thriller/0000142.jpg
8042,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3854/9780385490818.jpg,The Handmaid's Tale,Margaret Atwood,4.0,10.59,9780385490818,Crime-Thriller,dataset/Crime-Thriller/0000143.jpg
8043,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099581871.jpg,The Bat,Jo Nesbo,3.5,7.91,9780099581871,Crime-Thriller,dataset/Crime-Thriller/0000144.jpg
8044,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8491/9781849163866.jpg,The Blackhouse,Peter May,4.0,9.12,9781849163866,Crime-Thriller,dataset/Crime-Thriller/0000145.jpg
8045,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752883304.jpg,The Passage,Justin Cronin,4.0,11.25,9780752883304,Crime-Thriller,dataset/Crime-Thriller/0000146.jpg
8046,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349123134.jpg,The Saturday Big Tent Wedding Party,Alexander McCall Smith,4.0,7.35,9780349123134,Crime-Thriller,dataset/Crime-Thriller/0000147.jpg
8047,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553825510.jpg,The Affair,Lee Child,4.0,8.33,9780553825510,Crime-Thriller,dataset/Crime-Thriller/0000148.jpg
8048,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7873/9781787300774.jpg,Knife,Jo Nesbo,4.5,16.4,9781787300774,Crime-Thriller,dataset/Crime-Thriller/0000149.jpg
8049,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553815863.jpg,One Shot,Lee Child,4.0,9.17,9780553815863,Crime-Thriller,dataset/Crime-Thriller/0000150.jpg
8050,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099546771.jpg,The Redbreast,Jo Nesbo,4.0,11.38,9780099546771,Crime-Thriller,dataset/Crime-Thriller/0000151.jpg
8051,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751571295.jpg,The Night Stalker,Robert Bryndza,4.0,5.16,9780751571295,Crime-Thriller,dataset/Crime-Thriller/0000152.jpg
8052,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5751/9780575132481.jpg,Broken Homes,Ben Aaronovitch,4.0,5.09,9780575132481,Crime-Thriller,dataset/Crime-Thriller/0000153.jpg
8053,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7856/9781785658679.jpg,Vicious,V. E. Schwab,4.0,16.8,9781785658679,Crime-Thriller,dataset/Crime-Thriller/0000154.jpg
8054,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751547382.jpg,Still Life,Louise Penny,4.0,5.53,9780751547382,Crime-Thriller,dataset/Crime-Thriller/0000155.jpg
8055,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444708134.jpg,Pet Sematary,Stephen King,4.0,9.66,9781444708134,Crime-Thriller,dataset/Crime-Thriller/0000156.jpg
8056,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444791983.jpg,Holding,Graham Norton,4.0,7.71,9781444791983,Crime-Thriller,dataset/Crime-Thriller/0000157.jpg
8057,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8488/9781848873568.jpg,The Slap,Christos Tsiolkas,3.0,9.63,9781848873568,Crime-Thriller,dataset/Crime-Thriller/0000158.jpg
8058,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405931564.jpg,Big Little Lies,Liane Moriarty,4.5,9.92,9781405931564,Crime-Thriller,dataset/Crime-Thriller/0000159.jpg
8059,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3077/9780307743664.jpg,Carrie,Stephen King,4.0,7.16,9780307743664,Crime-Thriller,dataset/Crime-Thriller/0000160.jpg
8060,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5750/9780575097667.jpg,Whispers Under Ground,Ben Aaronovitch,4.0,5.27,9780575097667,Crime-Thriller,dataset/Crime-Thriller/0000161.jpg
8061,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509841141.jpg,The Secret Barrister,The Secret Barrister,4.0,9.42,9781509841141,Crime-Thriller,dataset/Crime-Thriller/0000162.jpg
8062,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553825565.jpg,61 Hours,Lee Child,4.0,10.04,9780553825565,Crime-Thriller,dataset/Crime-Thriller/0000163.jpg
8063,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099546757.jpg,Nemesis,Jo Nesbo,4.0,11.59,9780099546757,Crime-Thriller,dataset/Crime-Thriller/0000164.jpg
8064,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7783/9780778304661.jpg,The Midwife's Confession,Diane Chamberlain,4.0,9.8,9780778304661,Crime-Thriller,dataset/Crime-Thriller/0000165.jpg
8065,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349117737.jpg,The Good Husband Of Zebra Drive,Alexander McCall Smith,4.0,9.2,9780349117737,Crime-Thriller,dataset/Crime-Thriller/0000166.jpg
8066,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143128168.jpg,Book of Life,Deborah Harkness,4.0,10.17,9780143128168,Crime-Thriller,dataset/Crime-Thriller/0000167.jpg
8067,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241979068.jpg,Exit West,Mohsin Hamid,4.0,8.58,9780241979068,Crime-Thriller,dataset/Crime-Thriller/0000168.jpg
8068,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447278733.jpg,A Column of Fire,Ken Follett,4.0,18.95,9781447278733,Crime-Thriller,dataset/Crime-Thriller/0000169.jpg
8069,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409116868.jpg,The Black Ice,Michael Connelly,4.0,5.2,9781409116868,Crime-Thriller,dataset/Crime-Thriller/0000170.jpg
8070,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451673708.jpg,Stolen Life,Jaycee Dugard,4.0,7.18,9781451673708,Crime-Thriller,dataset/Crime-Thriller/0000171.jpg
8071,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444723465.jpg,The Dark Tower III: The Waste Lands,Stephen King,4.0,10.05,9781444723465,Crime-Thriller,dataset/Crime-Thriller/0000172.jpg
8072,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409177968.jpg,Stay Sexy and Don't Get Murdered,Georgia Hardstark,4.0,22.53,9781409177968,Crime-Thriller,dataset/Crime-Thriller/0000173.jpg
8073,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447202103.jpg,Thin Air,Ann Cleeves,4.0,5.76,9781447202103,Crime-Thriller,dataset/Crime-Thriller/0000174.jpg
8074,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5751/9780575132573.jpg,The Hanging Tree,Ben Aaronovitch,4.0,5.17,9780575132573,Crime-Thriller,dataset/Crime-Thriller/0000175.jpg
8075,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409147510.jpg,The Wrong Side of Goodbye,Michael Connelly,4.5,7.03,9781409147510,Crime-Thriller,dataset/Crime-Thriller/0000176.jpg
8076,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8604/9781860492594.jpg,Alias Grace,Margaret Atwood,4.0,10.18,9781860492594,Crime-Thriller,dataset/Crime-Thriller/0000177.jpg
8077,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751552713.jpg,The Long Way Home,Louise Penny,4.0,5.08,9780751552713,Crime-Thriller,dataset/Crime-Thriller/0000178.jpg
8078,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444759075.jpg,Morning Star,Pierce Brown,4.5,9.18,9781444759075,Crime-Thriller,dataset/Crime-Thriller/0000179.jpg
8079,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444720716.jpg,Misery,Stephen King,4.0,7.87,9781444720716,Crime-Thriller,dataset/Crime-Thriller/0000180.jpg
8080,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4512/9780451209337.jpg,The Kill Artist,Daniel Silva,4.0,9.68,9780451209337,Crime-Thriller,dataset/Crime-Thriller/0000181.jpg
8081,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119977.jpg,Tea Time For The Traditionally Built,Alexander McCall Smith,4.0,9.56,9780349119977,Crime-Thriller,dataset/Crime-Thriller/0000182.jpg
8082,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316243926.jpg,Burial Rites,Hannah Kent,4.0,14.39,9780316243926,Crime-Thriller,dataset/Crime-Thriller/0000183.jpg
8083,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857382221.jpg,The Lewis Man,Peter May,4.0,8.13,9780857382221,Crime-Thriller,dataset/Crime-Thriller/0000184.jpg
8084,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141194523.jpg,The Spy Who Came in from the Cold,John Le Carré,4.0,8.9,9780141194523,Crime-Thriller,dataset/Crime-Thriller/0000185.jpg
8085,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447277705.jpg,American Psycho,Bret Easton Ellis,4.0,8.66,9781447277705,Crime-Thriller,dataset/Crime-Thriller/0000186.jpg
8086,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7156/9780715637036.jpg,World War Z,Max Brooks,4.0,15.89,9780715637036,Crime-Thriller,dataset/Crime-Thriller/0000187.jpg
8087,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473676398.jpg,The Outsider,Stephen King,4.0,8.67,9781473676398,Crime-Thriller,dataset/Crime-Thriller/0000188.jpg
8088,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447297581.jpg,Dark Matter,Blake Crouch,4.0,8.05,9781447297581,Crime-Thriller,dataset/Crime-Thriller/0000189.jpg
8089,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718180300.jpg,Nine Perfect Strangers,Liane Moriarty,3.5,21.69,9780718180300,Crime-Thriller,dataset/Crime-Thriller/0000190.jpg
8090,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099450252.jpg,The Curious Incident of the Dog in the Night-time,Mark Haddon,4.0,9.46,9780099450252,Crime-Thriller,dataset/Crime-Thriller/0000191.jpg
8091,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330534192.jpg,The City & The City,China Mieville,4.0,8.55,9780330534192,Crime-Thriller,dataset/Crime-Thriller/0000192.jpg
8092,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241956281.jpg,The Big Sleep,Raymond Chandler,4.0,4.79,9780241956281,Crime-Thriller,dataset/Crime-Thriller/0000193.jpg
8093,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307346612.jpg,World War Z,Max Brooks,4.0,11.3,9780307346612,Crime-Thriller,dataset/Crime-Thriller/0000194.jpg
8094,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509841103.jpg,The Secret Barrister,The Secret Barrister,4.0,14.8,9781509841103,Crime-Thriller,dataset/Crime-Thriller/0000195.jpg
8095,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3074/9780307454546.jpg,The Girl with the Dragon Tattoo,Stieg Larsson,4.0,15.61,9780307454546,Crime-Thriller,dataset/Crime-Thriller/0000196.jpg
8096,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752865744.jpg,Darkly Dreaming Dexter,Jeff Lindsay,4.0,8.0,9780752865744,Crime-Thriller,dataset/Crime-Thriller/0000197.jpg
8097,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447284482.jpg,Tombland,C. J. Sansom,4.5,20.11,9781447284482,Crime-Thriller,dataset/Crime-Thriller/0000198.jpg
8098,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552170512.jpg,I Am Pilgrim,Terry Hayes,4.0,10.04,9780552170512,Crime-Thriller,dataset/Crime-Thriller/0000199.jpg
8099,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241956830.jpg,In Cold Blood,Truman Capote,4.0,8.72,9780241956830,Crime-Thriller,dataset/Crime-Thriller/0000200.jpg
8100,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444788648.jpg,Mr Mercedes,Stephen King,4.0,7.99,9781444788648,Crime-Thriller,dataset/Crime-Thriller/0000201.jpg
8101,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5538/9780553825497.jpg,Worth Dying For,Lee Child,4.0,9.23,9780553825497,Crime-Thriller,dataset/Crime-Thriller/0000202.jpg
8102,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099548973.jpg,The Leopard,Jo Nesbo,4.0,11.7,9780099548973,Crime-Thriller,dataset/Crime-Thriller/0000203.jpg
8103,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751561432.jpg,Out of Bounds,Val McDermid,4.0,9.13,9780751561432,Crime-Thriller,dataset/Crime-Thriller/0000204.jpg
8104,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804170703.jpg,Veronica Mars: The Thousand-Dollar Tan Line,Rob Thomas,4.0,13.62,9780804170703,Crime-Thriller,dataset/Crime-Thriller/0000205.jpg
8105,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473222434.jpg,The Furthest Station,Ben Aaronovitch,4.0,7.1,9781473222434,Crime-Thriller,dataset/Crime-Thriller/0000206.jpg
8106,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751544442.jpg,Bury Your Dead,Louise Penny,4.5,7.6,9780751544442,Crime-Thriller,dataset/Crime-Thriller/0000207.jpg
8107,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7811/9781781162644.jpg,Joyland,Stephen King,4.0,9.09,9781781162644,Crime-Thriller,dataset/Crime-Thriller/0000208.jpg
8108,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847673329.jpg,Pimp: The Story Of My Life,Iceberg Slim,4.0,10.96,9781847673329,Crime-Thriller,dataset/Crime-Thriller/0000209.jpg
8109,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7808/9781780898407.jpg,The President is Missing,President Bill Clinton,4.0,16.78,9781780898407,Crime-Thriller,dataset/Crime-Thriller/0000210.jpg
8110,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552169592.jpg,Inferno,Dan Brown,4.0,8.84,9780552169592,Crime-Thriller,dataset/Crime-Thriller/0000211.jpg
8111,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141046303.jpg,Renaissance,Oliver Bowden,3.5,7.62,9780141046303,Crime-Thriller,dataset/Crime-Thriller/0000212.jpg
8112,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444723502.jpg,The Dark Tower VII: The Dark Tower,Stephen King,4.5,10.41,9781444723502,Crime-Thriller,dataset/Crime-Thriller/0000213.jpg
8113,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5532/9780553288209.jpg,Fall Of Hyperion,Dan Simmons,4.0,8.67,9780553288209,Crime-Thriller,dataset/Crime-Thriller/0000214.jpg
8114,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9871/9780987166555.jpg,The Modern Break-Up,Daniel Chidiac,4.0,14.07,9780987166555,Crime-Thriller,dataset/Crime-Thriller/0000215.jpg
8115,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3129/9780312938840.jpg,The Ice Man,Philip Carlo,4.0,9.13,9780312938840,Crime-Thriller,dataset/Crime-Thriller/0000216.jpg
8116,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751561425.jpg,Splinter the Silence,Val McDermid,4.0,9.09,9780751561425,Crime-Thriller,dataset/Crime-Thriller/0000217.jpg
8117,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1414/9780141439570.jpg,The Picture of Dorian Gray,Oscar Wilde,4.0,6.13,9780141439570,Crime-Thriller,dataset/Crime-Thriller/0000218.jpg
8118,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345524614.jpg,Whispers Under Ground,Ben Aaronovitch,4.0,7.16,9780345524614,Crime-Thriller,dataset/Crime-Thriller/0000219.jpg
8119,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241980330.jpg,Of Mice and Men,John Steinbeck,4.0,6.33,9780241980330,Crime-Thriller,dataset/Crime-Thriller/0000220.jpg
8120,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409147596.jpg,Two Kinds of Truth,Michael Connelly,4.5,6.57,9781409147596,Crime-Thriller,dataset/Crime-Thriller/0000221.jpg
8121,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444723472.jpg,The Dark Tower IV: Wizard and Glass,Stephen King,4.5,10.91,9781444723472,Crime-Thriller,dataset/Crime-Thriller/0000222.jpg
8122,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3407/9780340733561.jpg,The Eyre Affair,Jasper Fforde,4.0,8.58,9780340733561,Crime-Thriller,dataset/Crime-Thriller/0000223.jpg
8123,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409152354.jpg,The Plea,Steve Cavanagh,4.5,8.78,9781409152354,Crime-Thriller,dataset/Crime-Thriller/0000224.jpg
8124,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857382252.jpg,The Chessmen,Peter May,4.0,7.9,9780857382252,Crime-Thriller,dataset/Crime-Thriller/0000225.jpg
8125,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349141039.jpg,The Woman Who Walked in Sunshine,Alexander McCall Smith,4.0,5.45,9780349141039,Crime-Thriller,dataset/Crime-Thriller/0000226.jpg
